,index,template,state,results,generated_sentences
1210,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and he is well aware that we would be in the minority in our beliefs on a subject, yet, with a heavy heart he expressed to me his view that “in time” (by which he really means in the next year or two) that the country will become less and less Christian. I had to agree, though reluctantly.\n\nWe’re moving forward in our evolution as a people, and what that means for us as Christians is that we’re going to be more and more marginalized as a group. And that’s not necessarily a bad thing. The Christian religion has been on earth 2,000 years, and the Christian Church, especially the Catholic Church, has not always acted in the best interests of the people of the world. (For the record, I am not a Catholic. If I was I am certain that I would have been excommunicated by now. I have the utmost respect for Catholic nuns but for Catholic clergy – particularly the Roman Catholic clergy –'}]","he is well aware that we would be in the minority in our beliefs on a subject, yet, with a heavy heart he expressed to me his view that “in time” (by which he really means in the next year or two) that the country will become less and less Christian. I had to agree, though reluctantly.

We’re moving forward in our evolution as a people, and what that means for us as Christians is that we’re going to be more and more marginalized as a group. And that’s not necessarily a bad thing. The Christian religion has been on earth 2,000 years, and the Christian Church, especially the Catholic Church, has not always acted in the best interests of the people of the world. (For the record, I am not a Catholic. If I was I am certain that I would have been excommunicated by now. I have the utmost respect for Catholic nuns but for Catholic clergy – particularly the Roman Catholic clergy –"
1211,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and does not need more than reason.  My friend is emotional, and does not need more than feelings.\n\nMy friend is kind and does not need more than loving.  My friend is strong and does not need more than wisdom.\n\nWe are different, and we are the same.  How wonderful, in God’s name!\n\n<em>From an entry in my journal, 10 March 2015</em>'}]","does not need more than reason.  My friend is emotional, and does not need more than feelings.

My friend is kind and does not need more than loving.  My friend is strong and does not need more than wisdom.

We are different, and we are the same.  How wonderful, in God’s name!

<em>From an entry in my journal, 10 March 2015</em>"
1212,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and has told me that there\'s no evidence for this, just as there is no evidence against it. I am not trying to convince anyone, but am interested in what you think.\n\nIf it turns out this is true, it means that the government could covertly take our actions and opinions through our TVs.\n\nThe claim:\n\nThat when a television is switched off, the TV is still working in the background - it\'s not turned off and there\'s not just a blank screen. And this could allow the government to record what you say, or even plant thoughts in your head, and manipulate you through your television.\n\nI don\'t have a television, but am just curious about this.\n\nIf it is true, that sounds like there could be implications for the future of the internet.\nWell, a television set is a TV SET, not a computer. You can\'t turn off a television to turn off your ""computer"".\nNo. TV\'s'}]","has told me that there's no evidence for this, just as there is no evidence against it. I am not trying to convince anyone, but am interested in what you think.

If it turns out this is true, it means that the government could covertly take our actions and opinions through our TVs.

The claim:

That when a television is switched off, the TV is still working in the background - it's not turned off and there's not just a blank screen. And this could allow the government to record what you say, or even plant thoughts in your head, and manipulate you through your television.

I don't have a television, but am just curious about this.

If it is true, that sounds like there could be implications for the future of the internet.
Well, a television set is a TV SET, not a computer. You can't turn off a television to turn off your ""computer"".
No. TV's"
1213,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and we have never quarrelled over a disagreement. The difference in opinion occurs because I believe in God and my friend is an atheist. There is a strong case in favour of the existence of God, but I can’t prove that He exists. I don’t know why God allows evil to exist in this world.\n\nI do not believe that everything in this world exists because of an infinite coincidence; I believe in God. It is for that reason that I don’t eat meat. For the very same reason that I believe in a compassionate and intelligent God who created this world, I don’t eat meat because I believe that he does not want us to cause unnecessary suffering to animals for the purpose of consumption. I love animals.\n\nThe animals we kill for food have emotions and intelligence, so do animals. I will never kill them for food and I believe that God doesn’t want us to. A compassionate God is one who gives us the choice, and that is what He'}]","we have never quarrelled over a disagreement. The difference in opinion occurs because I believe in God and my friend is an atheist. There is a strong case in favour of the existence of God, but I can’t prove that He exists. I don’t know why God allows evil to exist in this world.

I do not believe that everything in this world exists because of an infinite coincidence; I believe in God. It is for that reason that I don’t eat meat. For the very same reason that I believe in a compassionate and intelligent God who created this world, I don’t eat meat because I believe that he does not want us to cause unnecessary suffering to animals for the purpose of consumption. I love animals.

The animals we kill for food have emotions and intelligence, so do animals. I will never kill them for food and I believe that God doesn’t want us to. A compassionate God is one who gives us the choice, and that is what He"
1214,110,"My friend is rational, and",personality,"[{'generated_text': ""My friend is rational, and I have a very strong premonition for the future\n\nWhen I heard that the girl who had broken up with me was getting better, I was a little panicked. I couldn't sleep all night and started to have doubts about whether I had a deep affection for her. The more I think about it, the more I want to pursue it again. I started to find out about my friends, and I found that he didn't really start to love again for a while, but it was really like that he was so panicked.\n\nIn the past few days, I have been having nightmares. When I was young, I thought that the more dreams were in the night, the better the development of the child in the womb. Maybe it is true that there are more nightmares now? In the past few days, I have been having nightmares all the time, and I feel that the nightmares have made me lose a lot of strength. I have nightmares, and the content of the dreams is""}]","I have a very strong premonition for the future

When I heard that the girl who had broken up with me was getting better, I was a little panicked. I couldn't sleep all night and started to have doubts about whether I had a deep affection for her. The more I think about it, the more I want to pursue it again. I started to find out about my friends, and I found that he didn't really start to love again for a while, but it was really like that he was so panicked.

In the past few days, I have been having nightmares. When I was young, I thought that the more dreams were in the night, the better the development of the child in the womb. Maybe it is true that there are more nightmares now? In the past few days, I have been having nightmares all the time, and I feel that the nightmares have made me lose a lot of strength. I have nightmares, and the content of the dreams is"
1215,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and he believes that there are things in this world called “facts.” So he is shocked that a lot of people he knows think the election was stolen from Trump. He doesn’t get it. And I don’t know that I really do get it. There is a certain logical appeal to the idea that millions and millions of people would go to extraordinary lengths in order to steal an election that the country was already willing to hand to them. It seems very unlikely. And so it’s been gratifying to see many people, from fact-checking organizations to actual government departments, doing the hard, tedious work of trying to refute it. This work has been necessary but not sufficient to refute the idea.\n\nThe reasons the idea remains popular are manifold, and they can be summarized in many ways. I know that many people, including myself, are tempted to talk about this in terms of a breakdown in democratic culture. I’ve seen many essays that treat this as a question of how to fix'}]","he believes that there are things in this world called “facts.” So he is shocked that a lot of people he knows think the election was stolen from Trump. He doesn’t get it. And I don’t know that I really do get it. There is a certain logical appeal to the idea that millions and millions of people would go to extraordinary lengths in order to steal an election that the country was already willing to hand to them. It seems very unlikely. And so it’s been gratifying to see many people, from fact-checking organizations to actual government departments, doing the hard, tedious work of trying to refute it. This work has been necessary but not sufficient to refute the idea.

The reasons the idea remains popular are manifold, and they can be summarized in many ways. I know that many people, including myself, are tempted to talk about this in terms of a breakdown in democratic culture. I’ve seen many essays that treat this as a question of how to fix"
1216,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and so am I.\n\nWhat is your opinion on abortion? (I know that this is a controversial question, so there are going to be a lot of responses. It’s okay though.)\n\n[I also want to note that while everyone has a difference of opinion on this subject, I don’t want to see an outburst of hostility towards anybody for the responses that they choose.]\n\nWhy did you choose to make that opinion? (I know that this question may seem strange, but I really want to find out about this.)\n\nWhy did I choose to make that opinion? Simple. I am for abortion, and not because I want to see women die, I am against abortion because, it is an excuse to get rid of unwanted children. That’s why I chose that opinion.\n\n[I don’t mean to be offensive, I just want to have the debate about this matter and I want to find out why you think the way you do, that’s all'}]","so am I.

What is your opinion on abortion? (I know that this is a controversial question, so there are going to be a lot of responses. It’s okay though.)

[I also want to note that while everyone has a difference of opinion on this subject, I don’t want to see an outburst of hostility towards anybody for the responses that they choose.]

Why did you choose to make that opinion? (I know that this question may seem strange, but I really want to find out about this.)

Why did I choose to make that opinion? Simple. I am for abortion, and not because I want to see women die, I am against abortion because, it is an excuse to get rid of unwanted children. That’s why I chose that opinion.

[I don’t mean to be offensive, I just want to have the debate about this matter and I want to find out why you think the way you do, that’s all"
1217,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and I think she\'s trying to use her logic to protect herself against this feeling (which is a very smart idea).\n\nBut, her fear is not rational. She keeps asking, ""How can I love a human so much in so short of a time?"" I told her that she should just allow herself to feel, and try to figure out what it is about him that she\'s attracted to. That it\'s okay if she can\'t rationalize it.\n\nShe\'s 24 and I\'m 28, and she\'s the first person I know that\'s fallen so hard for someone so fast, and I know that she\'s not alone in feeling this way.\n\nWhy do people fall so hard for someone so fast, and do you have advice for her on how to handle her feelings? Thanks!'}]","I think she's trying to use her logic to protect herself against this feeling (which is a very smart idea).

But, her fear is not rational. She keeps asking, ""How can I love a human so much in so short of a time?"" I told her that she should just allow herself to feel, and try to figure out what it is about him that she's attracted to. That it's okay if she can't rationalize it.

She's 24 and I'm 28, and she's the first person I know that's fallen so hard for someone so fast, and I know that she's not alone in feeling this way.

Why do people fall so hard for someone so fast, and do you have advice for her on how to handle her feelings? Thanks!"
1218,110,"My friend is rational, and",personality,"[{'generated_text': 'My friend is rational, and I\'m a little irrational. That doesn\'t make me crazy, or him more right than me. I know it\'s crazy, but my point is, he can go with you if he wants. You should go by yourself first. You don\'t necessarily need a +1, and you should know him well if you\'re going to go with him.\n\nThat said, if he insists on going, why not? You\'ll get the chance to have a vacation by yourself, with a break after the first leg of the trip. The only downside is if you\'ve already bought separate tickets.\n\n""He is the person who convinced me to go to Ireland, he wants to come with me, but I\'m a bit worried about having him there with me, as my friend would have to follow me every second.""\n\nA) You\'re the person who convinces your friends to go to Ireland.\n\nB) The ""wanting to come"" part'}]","I'm a little irrational. That doesn't make me crazy, or him more right than me. I know it's crazy, but my point is, he can go with you if he wants. You should go by yourself first. You don't necessarily need a +1, and you should know him well if you're going to go with him.

That said, if he insists on going, why not? You'll get the chance to have a vacation by yourself, with a break after the first leg of the trip. The only downside is if you've already bought separate tickets.

""He is the person who convinced me to go to Ireland, he wants to come with me, but I'm a bit worried about having him there with me, as my friend would have to follow me every second.""

A) You're the person who convinces your friends to go to Ireland.

B) The ""wanting to come"" part"
1219,110,"My friend is rational, and",personality,"[{'generated_text': ""My friend is rational, and I am rational and rational,\n\nIt's just that I'm a little too rational, maybe I'm still a bit rational.\n\nRational and rational are the same, but rational,\n\nSome people are a little too rational, I'm a little too rational.\n\nAfter all, when it comes to being rational and rational,\n\nThere is some difference between a person being rational and rational.\n\nA little less than rational is reasonable,\n\nA little more than rational is unreasonable.\n\nRational and reasonable, this is not a big problem,\n\nThe reason why things cannot be unreasonable is that people will fall into a trap in an instant.\n\nA person cannot be too rational and unreasonable.\n\nWhen it comes to being too rational,\n\nMany people will feel that I'm a little too rational, maybe I'm still a bit rational.\n\nThe rational person is too rational, that is the rational,\n\nA little too rational is the rational, and a little""}]","I am rational and rational,

It's just that I'm a little too rational, maybe I'm still a bit rational.

Rational and rational are the same, but rational,

Some people are a little too rational, I'm a little too rational.

After all, when it comes to being rational and rational,

There is some difference between a person being rational and rational.

A little less than rational is reasonable,

A little more than rational is unreasonable.

Rational and reasonable, this is not a big problem,

The reason why things cannot be unreasonable is that people will fall into a trap in an instant.

A person cannot be too rational and unreasonable.

When it comes to being too rational,

Many people will feel that I'm a little too rational, maybe I'm still a bit rational.

The rational person is too rational, that is the rational,

A little too rational is the rational, and a little"
1220,110,"My friend is rational, and",personality,"[{'generated_text': ""My friend is rational, and he always thinks that the money invested in stock indexes is not worthy of appreciation. You have to study yourself, pick stocks, and pay attention to risks, and you don't need to do anything. The money goes up, and you can get it back if you lose money, why not do it.\n\nIn the past few days, when we are discussing stocks, we have analyzed a lot of stocks and discussed them together. I will find a few stocks that I know better in a while, and compare them with the performance of the corresponding stock index funds., see if our individual stock picking can beat the index fund. Let's see the results later.\n\nHowever, I have some small suggestions for him, it is better to invest some money in low-cost index funds. Don't invest all of them in stock funds. Even if the stock index is not high, you can't be a loser.\n\nSome people may ask, you have already said that they""}]","he always thinks that the money invested in stock indexes is not worthy of appreciation. You have to study yourself, pick stocks, and pay attention to risks, and you don't need to do anything. The money goes up, and you can get it back if you lose money, why not do it.

In the past few days, when we are discussing stocks, we have analyzed a lot of stocks and discussed them together. I will find a few stocks that I know better in a while, and compare them with the performance of the corresponding stock index funds., see if our individual stock picking can beat the index fund. Let's see the results later.

However, I have some small suggestions for him, it is better to invest some money in low-cost index funds. Don't invest all of them in stock funds. Even if the stock index is not high, you can't be a loser.

Some people may ask, you have already said that they"
1221,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and he was in a relationship with my cousin, and the time together was not too short. Although the cousin is a little older, the face is still online, and the figure is not so fat, but his personality is not so good. I am not willing to listen to others, which is to be a master of everything, this matter is not good or bad, I do not think so much, is it really that much difference?\n\nThe cousin is a big company, and he works there, and his friend works in a relatively ordinary company, so if there is no salary pressure, the family can also help, so the living conditions are not so good, so he still has to work hard. This is where he is most different from his cousin, because the cousin lives in a comfortable life and does not want to make progress. In the past, I thought about the relationship, and I had to come forward, but now there is no way out, and I feel that this matter'}]","he was in a relationship with my cousin, and the time together was not too short. Although the cousin is a little older, the face is still online, and the figure is not so fat, but his personality is not so good. I am not willing to listen to others, which is to be a master of everything, this matter is not good or bad, I do not think so much, is it really that much difference?

The cousin is a big company, and he works there, and his friend works in a relatively ordinary company, so if there is no salary pressure, the family can also help, so the living conditions are not so good, so he still has to work hard. This is where he is most different from his cousin, because the cousin lives in a comfortable life and does not want to make progress. In the past, I thought about the relationship, and I had to come forward, but now there is no way out, and I feel that this matter"
1222,111,"My friend is decisive, and",personality,"[{'generated_text': ""My friend is decisive, and she doesn't feel sorry for the time lost.\n\nThe girl who didn't wear the wedding dress in her dreams didn't put on her bridesmaid dress, and she was very decisive to break up.\n\nFor my friends,\n\nShe is decisive, she is decisive in the workplace, and she has no interest in the men I introduced to her. The job she wants, the life she wants, will soon be on the fast track. And I can see her ambition clearly. As long as she wants it, she can get it without any effort.\n\nThe most admirable thing about my friend is that after breaking up, she can always get along with her ex-boyfriend calmly, and even the ex-boyfriend can be made friends.\n\nI asked my friend why she was always able to do this.\n\nShe said: In this world, there are things that can be done or not, and there are things that can be broken or not, the difference lies in your heart""}]","she doesn't feel sorry for the time lost.

The girl who didn't wear the wedding dress in her dreams didn't put on her bridesmaid dress, and she was very decisive to break up.

For my friends,

She is decisive, she is decisive in the workplace, and she has no interest in the men I introduced to her. The job she wants, the life she wants, will soon be on the fast track. And I can see her ambition clearly. As long as she wants it, she can get it without any effort.

The most admirable thing about my friend is that after breaking up, she can always get along with her ex-boyfriend calmly, and even the ex-boyfriend can be made friends.

I asked my friend why she was always able to do this.

She said: In this world, there are things that can be done or not, and there are things that can be broken or not, the difference lies in your heart"
1223,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and he is also willing to spend time working with me, and helping me to make the best decision about my car!\n\nAlways helpful and courteous. I would highly recommend this dealership!\n\nQuick and friendly service. Clean and safe environment to bring my car in for service.\n\nI purchased my car with no money down and still I’m paying to much for my car every payment that I’ve had to make and it wasn’t that much help I’ve had to miss my payments because I don’t have a check coming through my work and then they take off my down payment that I put down when I got the car and now I have to pay more every month and if I don’t make my payment on time it’s more interest\n\nGreat and quick service! Thank you so much.\n\nGreat service!! Always good to work with.\n\nQuick service, as always. No complaints and highly recommend.\n\nEasy process and friendly people. No complaints. Would recommend it'}]","he is also willing to spend time working with me, and helping me to make the best decision about my car!

Always helpful and courteous. I would highly recommend this dealership!

Quick and friendly service. Clean and safe environment to bring my car in for service.

I purchased my car with no money down and still I’m paying to much for my car every payment that I’ve had to make and it wasn’t that much help I’ve had to miss my payments because I don’t have a check coming through my work and then they take off my down payment that I put down when I got the car and now I have to pay more every month and if I don’t make my payment on time it’s more interest

Great and quick service! Thank you so much.

Great service!! Always good to work with.

Quick service, as always. No complaints and highly recommend.

Easy process and friendly people. No complaints. Would recommend it"
1224,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and she’s not afraid of making a mistake. She’s the kind of person I hope to be.\n\n<strong>She says “No.”</strong>\n\nShe says no to meetings that are not urgent. She says no to work that is not urgent. She says no to parties that are not urgent.\n\nIt’s not a matter of always saying no; it’s being willing to say no.\n\n<strong>She takes breaks, and she gets away.</strong>\n\nMy friend doesn’t just take time off from work; she uses this time for self-care.\n\nShe takes walks, takes a long bath and drinks some tea. She reads, watches television, takes a nap. She goes to yoga, attends a meditation class. She goes to the gym or goes dancing with her sister.\n\nShe makes time for herself, not just at the office and on her calendar, but in her brain.\n\n<strong>She is consistent.</strong>\n\nConsistency takes discipline and determination. If your'}]","she’s not afraid of making a mistake. She’s the kind of person I hope to be.

<strong>She says “No.”</strong>

She says no to meetings that are not urgent. She says no to work that is not urgent. She says no to parties that are not urgent.

It’s not a matter of always saying no; it’s being willing to say no.

<strong>She takes breaks, and she gets away.</strong>

My friend doesn’t just take time off from work; she uses this time for self-care.

She takes walks, takes a long bath and drinks some tea. She reads, watches television, takes a nap. She goes to yoga, attends a meditation class. She goes to the gym or goes dancing with her sister.

She makes time for herself, not just at the office and on her calendar, but in her brain.

<strong>She is consistent.</strong>

Consistency takes discipline and determination. If your"
1225,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and does not like to be delayed. So we went on Friday to see this movie that has been rated 9/10 at rottentomatoes.com, and has won some awards at Sundance Film Festival, Cannes Film Festival and SXSW.\n\nThis was a good movie, even though it might not be that well-written in parts. The first part has some problems with continuity that was solved in the second half. Even so, the story was good and the message was great, too.\n\nThe cinematography is good. It is filmed in 1.85:1, which seems to be the same aspect ratio as the camera is filmed. This might be done intentionally, in order to highlight the feeling of the character living in a box in this apartment, with the rest of the world outside the frame.\n\nThe performance of the actors was good and strong.\n\nOverall, I’ll rate it a 7/10.\n\nI’m not sure whether the ending'}]","does not like to be delayed. So we went on Friday to see this movie that has been rated 9/10 at rottentomatoes.com, and has won some awards at Sundance Film Festival, Cannes Film Festival and SXSW.

This was a good movie, even though it might not be that well-written in parts. The first part has some problems with continuity that was solved in the second half. Even so, the story was good and the message was great, too.

The cinematography is good. It is filmed in 1.85:1, which seems to be the same aspect ratio as the camera is filmed. This might be done intentionally, in order to highlight the feeling of the character living in a box in this apartment, with the rest of the world outside the frame.

The performance of the actors was good and strong.

Overall, I’ll rate it a 7/10.

I’m not sure whether the ending"
1226,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and I\'m the exact opposite. She will plan something and if I ask her if I can go she just says, ""sure,"" and then I feel guilty.\n\nShe doesn\'t invite me to a lot of things either, and she told me today she doesn\'t like hanging out with me for some reason, and her and her other best friend talk about hanging out without me. But I don\'t get invited.\n\nHow can I tell her that I get offended when she invites everyone else to hang out except for me? And how can I tell her I don\'t like it when she hangs out with her best friend and not me?\n\nYou\'re welcome to tell her, but it\'s hard to know whether she will take your concerns seriously. Even if she does, there\'s still no guarantee that she will change her ways.\n\nIf I were in your situation, I would ask myself whether this friendship is worth it to me. If you have tried'}]","I'm the exact opposite. She will plan something and if I ask her if I can go she just says, ""sure,"" and then I feel guilty.

She doesn't invite me to a lot of things either, and she told me today she doesn't like hanging out with me for some reason, and her and her other best friend talk about hanging out without me. But I don't get invited.

How can I tell her that I get offended when she invites everyone else to hang out except for me? And how can I tell her I don't like it when she hangs out with her best friend and not me?

You're welcome to tell her, but it's hard to know whether she will take your concerns seriously. Even if she does, there's still no guarantee that she will change her ways.

If I were in your situation, I would ask myself whether this friendship is worth it to me. If you have tried"
1227,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and I respect that! She will tell you how she feels without sugar coating it. I’m more of the shy type; I will be honest with my friends, but I need to make sure my thoughts have been well formulated. A perfect example of that happened this summer. My friend and I were riding our bikes along the river, and I told her that I had no intention of attending the wedding I had been invited to. She simply told me that I would be miserable, that it would be painful to be around those people. “I’m not going,” I answered. She told me, once more, that I would regret not attending, and that I had to make a decision. She told me that it was a “now or never.” I thought it was an unnecessary and overly aggressive response and left it at that.\n\nI was miserable at the wedding, and my friend was right. I wish I had gone back to her and admitted that I was wrong. Maybe if I'}]","I respect that! She will tell you how she feels without sugar coating it. I’m more of the shy type; I will be honest with my friends, but I need to make sure my thoughts have been well formulated. A perfect example of that happened this summer. My friend and I were riding our bikes along the river, and I told her that I had no intention of attending the wedding I had been invited to. She simply told me that I would be miserable, that it would be painful to be around those people. “I’m not going,” I answered. She told me, once more, that I would regret not attending, and that I had to make a decision. She told me that it was a “now or never.” I thought it was an unnecessary and overly aggressive response and left it at that.

I was miserable at the wedding, and my friend was right. I wish I had gone back to her and admitted that I was wrong. Maybe if I"
1228,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and she is the one who makes the decisions in her life. She always tells me, ""Do what you like, and I will make the decision, you don\'t have to think about it."" I really envy her for having such a straightforward personality. She is in her forties. She had a divorce when she was 30. Now her son is already a college student. She is not married now, but she has a boyfriend, an old man who is 70 years old. She didn\'t get married either, she lived like a boyfriend.\n\nShe said, ""I just want a company when I get old, and someone to spend my whole life with. Now my friends are gone, some have gone away, some have passed away, and some have no time to see me. I often see The news that my old classmates and friends have passed away. Now I don\'t want to get married. When I\'m old, I don\'t want to'}]","she is the one who makes the decisions in her life. She always tells me, ""Do what you like, and I will make the decision, you don't have to think about it."" I really envy her for having such a straightforward personality. She is in her forties. She had a divorce when she was 30. Now her son is already a college student. She is not married now, but she has a boyfriend, an old man who is 70 years old. She didn't get married either, she lived like a boyfriend.

She said, ""I just want a company when I get old, and someone to spend my whole life with. Now my friends are gone, some have gone away, some have passed away, and some have no time to see me. I often see The news that my old classmates and friends have passed away. Now I don't want to get married. When I'm old, I don't want to"
1229,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and she is always able to make decisions with good judgment. She’s decisive. A few weeks ago I told my friend that I was in a bad situation with a friend, and she did not waste time giving me a good piece of advice and some of her experiences to encourage me and make me feel better. I thought about her decision, and realized that she has very good judgment.'}]","she is always able to make decisions with good judgment. She’s decisive. A few weeks ago I told my friend that I was in a bad situation with a friend, and she did not waste time giving me a good piece of advice and some of her experiences to encourage me and make me feel better. I thought about her decision, and realized that she has very good judgment."
1230,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and has a passion for business and marketing. And she is not a fan of being told what to do. (Who is?)\n\nI’m glad she’s like that. But sometimes she can be overbearing. As in, I’ve been working with her for almost a year, helping her launch her business. But she’s so focused, and so much into it, she can’t get that perspective back to help her see how much she’s really done.\n\nYou need that perspective to succeed. You need to know when you need to take a break, you need to know when you need to try something new. You also need to be able to see that the process is working, and you are getting there. (Even if you don’t want to hear it.)\n\nYou have to have faith, and have patience. But you have to know where your next step is going to take you.\n\nYou need to look at the bigger picture.\n\nAnd'}]","has a passion for business and marketing. And she is not a fan of being told what to do. (Who is?)

I’m glad she’s like that. But sometimes she can be overbearing. As in, I’ve been working with her for almost a year, helping her launch her business. But she’s so focused, and so much into it, she can’t get that perspective back to help her see how much she’s really done.

You need that perspective to succeed. You need to know when you need to take a break, you need to know when you need to try something new. You also need to be able to see that the process is working, and you are getting there. (Even if you don’t want to hear it.)

You have to have faith, and have patience. But you have to know where your next step is going to take you.

You need to look at the bigger picture.

And"
1231,111,"My friend is decisive, and",personality,"[{'generated_text': 'My friend is decisive, and this is an excellent quality in a person.\n\n""Why is this important?""\n\nBecause it indicates that the person is:\n1) capable of making sound choices; and\n2) capable of sticking to his decisions.\nThis is an admirable quality.\n\nAnd yes, it\'s good to be decisive.\n\nHowever, the danger is in not allowing room for changing minds.\n\nSometimes people are quick to make their decisions.\n\nAnd I agree with the majority of our culture, which says the speed with which people make their decisions is too quick.\n\nIt\'s not uncommon for people to make rash decisions in the heat of the moment.\n\nYou must remember that the ""heat of the moment"" makes people see through the fog.\n\nThey don\'t recognize what is happening because they want to have a reaction, and the ""heat of the moment"" causes that reaction to be overly harsh.\n\nIf they\'re angry, they lash out.\nIf they\'re'}]","this is an excellent quality in a person.

""Why is this important?""

Because it indicates that the person is:
1) capable of making sound choices; and
2) capable of sticking to his decisions.
This is an admirable quality.

And yes, it's good to be decisive.

However, the danger is in not allowing room for changing minds.

Sometimes people are quick to make their decisions.

And I agree with the majority of our culture, which says the speed with which people make their decisions is too quick.

It's not uncommon for people to make rash decisions in the heat of the moment.

You must remember that the ""heat of the moment"" makes people see through the fog.

They don't recognize what is happening because they want to have a reaction, and the ""heat of the moment"" causes that reaction to be overly harsh.

If they're angry, they lash out.
If they're"
1232,112,"My friend is resourceful, and",personality,"[{'generated_text': 'My friend is resourceful, and as I have no experience in this field, she helped me in finding out what type of information she needs for the letter.\n\n<strong>My friend is resourceful, and as I have no experience in this field, she helped me in finding out what type of information she needs for the letter.</strong>\n<strong>I have included the information that I had and I would really appreciate if you could assist in adding the rest.</strong>\nDear [Name], I am writing you to seek your support regarding my son’s scholarship opportunity at [University’s Name]. He was accepted by the college with a conditional offer (if I receive the scholarship), and his final semester starts this coming fall.\nMy name is [My name] and my son is [My son’s name]. We are living in [country’s name] and we have been living here for the last two years. [My son’s name] will be pursuing his studies in [course’s name] and will be'}]","as I have no experience in this field, she helped me in finding out what type of information she needs for the letter.

<strong>My friend is resourceful, and as I have no experience in this field, she helped me in finding out what type of information she needs for the letter.</strong>
<strong>I have included the information that I had and I would really appreciate if you could assist in adding the rest.</strong>
Dear [Name], I am writing you to seek your support regarding my son’s scholarship opportunity at [University’s Name]. He was accepted by the college with a conditional offer (if I receive the scholarship), and his final semester starts this coming fall.
My name is [My name] and my son is [My son’s name]. We are living in [country’s name] and we have been living here for the last two years. [My son’s name] will be pursuing his studies in [course’s name] and will be"
1233,112,"My friend is resourceful, and",personality,"[{'generated_text': 'My friend is resourceful, and resourceful as a person can be. When she decided to get herself a job, she got on with the task right away. She had to start with the right equipment, of course. After the interview, she had the right to receive an offer of employment. That means her employer was more than satisfied with her, and her employer felt like she was a good addition to the staff. That’s good. So, after the job offer she got down to the task of getting the necessary things in order. The most important one was a work bag. She needed to find a good work bag that would be the perfect size to fit all the necessities like her laptop and other things she might need to use at work. She asked me for some suggestions. I told her that there was a place that would have the perfect work bag. We decided to go there together to make sure we picked the right one.\n\nThe store was called “Work Bag.” It seemed like a good place to get a'}]","resourceful as a person can be. When she decided to get herself a job, she got on with the task right away. She had to start with the right equipment, of course. After the interview, she had the right to receive an offer of employment. That means her employer was more than satisfied with her, and her employer felt like she was a good addition to the staff. That’s good. So, after the job offer she got down to the task of getting the necessary things in order. The most important one was a work bag. She needed to find a good work bag that would be the perfect size to fit all the necessities like her laptop and other things she might need to use at work. She asked me for some suggestions. I told her that there was a place that would have the perfect work bag. We decided to go there together to make sure we picked the right one.

The store was called “Work Bag.” It seemed like a good place to get a"
1234,112,"My friend is resourceful, and",personality,"[{'generated_text': 'My friend is resourceful, and he wants a little 75-100cc scooter. He has a 1950-1954-ish BSA Bantam (which is not easy to start and takes forever to warm up, let alone ride off in the morning...I have one).\n\nHe has a 20-something year old 100cc Yamaha with a seized engine...but it starts in one or two kicks and runs fine, and he would like to trade the BSA to my friend for the Yamaha. The catch is that the 20-year old Yamaha has an electric start. He doesn\'t know if an electric starter will go on his BSA.\n\nIt seems like the 100cc engine is a modern small engine and will run fine. But will an electric starter fit, or will the clutch cover have to be modified?\n\nAny experience on this?\n\nThanks!\nA ""modern"" 100cc? Sounds like he is'}]","he wants a little 75-100cc scooter. He has a 1950-1954-ish BSA Bantam (which is not easy to start and takes forever to warm up, let alone ride off in the morning...I have one).

He has a 20-something year old 100cc Yamaha with a seized engine...but it starts in one or two kicks and runs fine, and he would like to trade the BSA to my friend for the Yamaha. The catch is that the 20-year old Yamaha has an electric start. He doesn't know if an electric starter will go on his BSA.

It seems like the 100cc engine is a modern small engine and will run fine. But will an electric starter fit, or will the clutch cover have to be modified?

Any experience on this?

Thanks!
A ""modern"" 100cc? Sounds like he is"
